screen_name,degree,betweenness,eigenvector,opinions,community_id
AJCGlobal,1,0.0,1.0254374028002163e-18,NONE,410
BeingReactive,1,0.0,1.0254374028002163e-18,NONE,410
Raja17Zafar,1,0.0,1.0254374028002163e-18,NONE,410
LePilauman,1,0.0,4.2726558450008996e-20,NOT_AGAINST,701
Th2shay,2,0.0,4.2726558450008996e-20,NOT_AGAINST,3
Frank_Anzac,2,0.0,4.2726558450008996e-20,NOT_AGAINST,3
TerriBennet,1,0.0,4.2726558450008996e-20,NOT_AGAINST,3
wirt_dan,4,0.0,4.2726558450008996e-20,NOT_AGAINST,266
seoreh,1,0.0,1.0254374028002163e-18,NONE,266
dilanpcook,1,0.0,1.0254374028002163e-18,NONE,266
hieronymus_burp,1,0.0,1.0254374028002163e-18,NONE,266
devinedianakin,1,0.0,1.0254374028002163e-18,NONE,266
MillerG_2021,2,0.0,4.2726558450008996e-20,NOT_AGAINST,3
Tollerantheart,2,0.0,4.2726558450008996e-20,NOT_AGAINST,3
TheKoontzy,1,0.0,4.2726558450008996e-20,NOT_AGAINST,23
MichaelHerbStar,1,0.0,4.2726558450008996e-20,NOT_AGAINST,23
gr8musicvenues,1,0.0,4.2726558450008996e-20,AGAINST,4
Arturius777444,1,0.0,4.2726558450008996e-20,NOT_AGAINST,3
cat_abroad,10,7.019224434380717e-09,3.5841635002621307e-13,NONE,22
Flakmagnet1,10,5.6153795475045735e-09,3.5841635002621307e-13,NONE,22
Capn_Tom,2,0.0,7.168326573258677e-13,NONE,22
chek16chek,1,0.0,3.5841635002621307e-13,NONE,22
VonHitchofen,5,8.42306932125686e-09,7.168326573258677e-13,NOT_AGAINST,22
CallyOrange,2,2.8076897737522867e-09,3.5841635002621307e-13,NOT_AGAINST,22
Petie42885201,2,0.0,7.168326573258677e-13,NONE,22
vivamjm,1,0.0,3.5841635002621307e-13,NONE,22
Rubiosinfiltro,1,0.0,3.5841635002621307e-13,NONE,22
TGriffons,2,0.0,7.168326573258677e-13,NONE,22
stephanie199124,1,0.0,4.2726558450008996e-20,AGAINST,4
ElmarLeimgruber,1,0.0,4.2726558450008996e-20,AGAINST,4
BurberryBeanz,1,0.0,4.2726558450008996e-20,AGAINST,4
dmoyaec,2,0.0,4.2726558450008996e-20,NOT_AGAINST,3
msliggins,1,0.0,4.2726558450008996e-20,AGAINST,104
LawFriendsSoc,5,0.0,2.6575919355905606e-17,NOT_AGAINST,104
chibigyal,3,0.0,4.2726558450008996e-20,NOT_AGAINST,411
fiImenjoyer,1,0.0,1.0254374028002163e-18,NONE,411
DumbMannn,1,0.0,1.0254374028002163e-18,NONE,411
baklavalamp,1,0.0,1.0254374028002163e-18,NONE,411
Flavia0847,1,0.0,4.2726558450008996e-20,AGAINST,12
Davy_Acko,2,0.0,4.2726558450008996e-20,NOT_AGAINST,3
BillHog15360397,2,0.0,4.2726558450008996e-20,NOT_AGAINST,3
goodson136_a,1,0.0,4.2726558450008996e-20,AGAINST,12
capuliazul36,2,0.0,4.2726558450008996e-20,NOT_AGAINST,3
cma1810,2,0.0,4.2726558450008996e-20,NOT_AGAINST,3
ricmontg,4,0.0,4.2726558450008996e-20,NOT_AGAINST,11
Reb_J19,2,0.0,4.2726558450008996e-20,NOT_AGAINST,12
bmby_sapphire85,1,0.0,4.2726558450008996e-20,AGAINST,1296
VancouverSun,1,0.0,1.0254374028002163e-18,NOT_AGAINST,1296
petertheprole,1,0.0,4.2726558450008996e-20,NOT_AGAINST,702
patzarina,2,0.0,1.0254374028002163e-18,NOT_AGAINST,0
mafyus1,2,0.0,4.2726558450008996e-20,NOT_AGAINST,3
MorpheusBeing,3,0.0,4.2726558450008996e-20,NOT_AGAINST,3
lilitica,2,0.0,4.2726558450008996e-20,NOT_AGAINST,3
paulbris2010,4,0.0,4.2726558450008996e-20,NOT_AGAINST,3
larabankkks,1,0.0,4.2726558450008996e-20,NOT_AGAINST,1297
ldnontmayor,1,0.0,1.0254374028002163e-18,NONE,1297
MrsDPTrellis,1,0.0,4.2726558450008996e-20,AGAINST,104
countcaspargh,1,0.0,4.2726558450008996e-20,AGAINST,104
Raj_Chada,1,0.0,4.2726558450008996e-20,AGAINST,104
pattojativa,2,0.0,4.2726558450008996e-20,NOT_AGAINST,3
suffolkrawhoney,4,0.0,4.2726558450008996e-20,NOT_AGAINST,138
CarlaCo92330391,1,0.0,4.2726558450008996e-20,NOT_AGAINST,3
Filomen03258997,2,0.0,4.2726558450008996e-20,NOT_AGAINST,3
catbreath3000,2,0.0,4.2726558450008996e-20,AGAINST,138
debbiebarnes66,5,1.263460398188529e-07,2.7423989457463552e-11,NOT_AGAINST,2
kungfu_mandarin,1,0.0,4.2726558450008996e-20,NOT_AGAINST,3
nucleolus2000,1,0.0,4.2726558450008996e-20,NOT_AGAINST,46
BCAMrHarris,1,0.0,4.2726558450008996e-20,NONE,1298
thevoiceofruss,1,0.0,1.0254374028002163e-18,NONE,1298
anonymousbarbby,1,0.0,4.2726558450008996e-20,NOT_AGAINST,3
NasirAzizz786,1,0.0,4.2726558450008996e-20,NOT_AGAINST,35
BlinkeredBrits,3,0.0,2.579557927645005e-09,AGAINST,0
katastro73,2,0.0,4.2726558450008996e-20,NOT_AGAINST,703
SF_Chamber,1,0.0,1.0254374028002163e-18,NONE,703
SFBusinessTimes,1,0.0,1.0254374028002163e-18,NONE,703
Jonnyhibberd,1,0.0,4.2726558450008996e-20,NOT_AGAINST,1
halesr2539,1,0.0,1.0254374028002163e-18,NONE,14
RolloWhosderek,2,0.0,4.2726558450008996e-20,NOT_AGAINST,0
cevasco_m,1,0.0,4.2726558450008996e-20,NOT_AGAINST,412
M5742034317,9,0.0,4.2726558450008996e-20,AGAINST,7
CIA,6,0.0,3.9425745094685365e-12,NONE,7
crowfather1,5,0.0,3.942573526757692e-12,NONE,7
VP,5,0.0,3.942573526757692e-12,NONE,7
nickatbish,5,0.0,3.942573526757692e-12,NONE,7
deesephone,1,0.0,4.2726558450008996e-20,NOT_AGAINST,1299
RepublicRecords,1,0.0,1.0254374028002163e-18,NONE,1299
Myles_EXVS,1,0.0,4.2726558450008996e-20,NOT_AGAINST,23
MrR3N01,1,0.0,4.2726558450008996e-20,NOT_AGAINST,3
rachkmc,1,0.0,4.2726558450008996e-20,NOT_AGAINST,412
HumbertoZamoraR,2,0.0,4.2726558450008996e-20,NOT_AGAINST,203
RalphCapocci,1,0.0,1.0254374028002163e-18,NOT_AGAINST,203
GiovanniLopezJr,2,0.0,4.2726558450008996e-20,NOT_AGAINST,3
thales3A,1,0.0,4.4264714554209333e-17,NONE,44
BarneyFlames,1,0.0,4.4264714554209333e-17,NONE,44
casejm,3,0.0,4.2726558450008996e-20,NOT_AGAINST,0
CeeTee72,4,0.0,4.2726558450008996e-20,AGAINST,16
helrlocksholmes,1,0.0,4.2726558450008996e-20,NOT_AGAINST,23
chalky_in_uk,2,0.0,4.2726558450008996e-20,AGAINST,14
SpillerOfTea,2,0.0,2.0081482471504226e-18,NONE,14
JudithP72788426,1,0.0,1.0254374028002163e-18,NONE,14
ninesterling,2,0.0,4.2726558450008996e-20,NOT_AGAINST,3
Free_Courage,2,0.0,4.2726558450008996e-20,NOT_AGAINST,3
Carol36994460,3,0.0,4.2726558450008996e-20,NOT_AGAINST,105
Mariabella912,9,1.4038448868761434e-08,2.0081482471504226e-18,NOT_AGAINST,105
sussexsquadpod1,3,0.0,2.4610497667205192e-17,NONE,105
ritaag,3,0.0,2.4610497667205192e-17,NONE,105
HugoTam34130236,2,0.0,4.2726558450008996e-20,NOT_AGAINST,3
DINAHTONNE19,1,0.0,4.2726558450008996e-20,NOT_AGAINST,3
DINAHTO62737328,1,0.0,4.2726558450008996e-20,NOT_AGAINST,3
JadeStarRoss4,2,0.0,4.2726558450008996e-20,NOT_AGAINST,3
Jim10574730,1,0.0,4.2726558450008996e-20,NOT_AGAINST,0
Ex_Catholique,1,0.0,4.2726558450008996e-20,NOT_AGAINST,3
kate05400581,2,0.0,4.2726558450008996e-20,AGAINST,138
mollieandarchie,4,0.0,4.2726558450008996e-20,NOT_AGAINST,3
EfrenRocaA,2,0.0,4.2726558450008996e-20,NOT_AGAINST,3
itsthatvenn,1,0.0,0.00015622954106798574,NONE,1
CatrellNeff,2,4.679482956253811e-10,0.00015622954106798574,AGAINST,1
worldincrisis1,1,0.0,4.2726558450008996e-20,NOT_AGAINST,3
Munrocallum98,1,0.0,1.0254374028002163e-18,NONE,63
sweetch01996500,6,0.0,1.0254374028002163e-18,NOT_AGAINST,63
realcrimeprofil,2,0.0,1.2817967535002703e-17,NONE,63
doraexplorah,7,7.019224434380717e-09,1.5766100068053337e-17,NOT_AGAINST,63
CraigAmbrose1,5,8.42306932125686e-09,1.2817967535002703e-17,NOT_AGAINST,63
JimClemente,2,0.0,1.2817967535002703e-17,NONE,63
KostrevCat,9,0.0,4.2726558450008996e-20,NOT_AGAINST,7
StillxPaul,2,0.0,4.2726558450008996e-20,NOT_AGAINST,3
MartynSadler,1,0.0,1.0254374028002163e-18,NONE,295
amandaasubiar,2,0.0,4.2726558450008996e-20,NOT_AGAINST,3
ride_freedom,2,0.0,4.2726558450008996e-20,NOT_AGAINST,3
OmShanti1504,2,0.0,4.2726558450008996e-20,NOT_AGAINST,3
rock_woody,1,0.0,4.2726558450008996e-20,NONE,704
MaryDurling1,1,0.0,4.2726558450008996e-20,NOT_AGAINST,1
Tom27145001,3,0.0,4.2726558450008996e-20,NOT_AGAINST,413
SandyScot_EU,1,0.0,1.0254374028002163e-18,NONE,413
AndrewWhitmore3,1,0.0,1.0254374028002163e-18,NONE,413
BeastmodeBox,1,0.0,1.0254374028002163e-18,NONE,413
nat_riverascott,2,0.0,4.2726558450008996e-20,NOT_AGAINST,3
tea4two20,2,0.0,4.2726558450008996e-20,NOT_AGAINST,3
Prof_TGSchulze,1,0.0,4.2726558450008996e-20,NOT_AGAINST,3
Adam12332871709,2,0.0,3.5841635002621307e-13,AGAINST,1300
john41539411,2,0.0,3.5841635002621307e-13,AGAINST,1300
TurraloonNS,2,0.0,4.2726558450008996e-20,NOT_AGAINST,267
2ndmrschappers,1,0.0,1.0254374028002163e-18,NONE,267
WilkieMP,1,0.0,2.6046110031125502e-16,NOT_AGAINST,3
EZtoronto,2,0.0,4.2726558450008996e-20,NOT_AGAINST,3
redphael,4,0.0,4.2726558450008996e-20,NOT_AGAINST,3
mikehinford,1,0.0,4.2726558450008996e-20,NOT_AGAINST,0
Observatorium66,2,0.0,4.2726558450008996e-20,NOT_AGAINST,3
FreemPeak,1,0.0,4.2726558450008996e-20,AGAINST,0
fannyfallacy,2,0.0,4.2726558450008996e-20,AGAINST,138
WESTENDBF,2,0.0,1.2817967535002703e-17,NOT_AGAINST,213
zodiac1028,3,0.0,4.2726558450008996e-20,NOT_AGAINST,105
thesjt,1,0.0,4.2726558450008996e-20,NOT_AGAINST,213
georgep4,2,0.0,4.2726558450008996e-20,NOT_AGAINST,3
DavidMinahan,18,5.6153795475045735e-09,0.30275869563072455,NONE,48
swh4111984,2,0.0,4.2726558450008996e-20,NOT_AGAINST,3
unetomaterouge,2,0.0,4.2726558450008996e-20,NOT_AGAINST,3
GethinJones123,1,0.0,4.2726558450008996e-20,NOT_AGAINST,94
buckinghamfount,3,0.0,4.2726558450008996e-20,NOT_AGAINST,3
ProGloCommons,2,0.0,4.2726558450008996e-20,NOT_AGAINST,3
sgurz,2,0.0,4.2726558450008996e-20,NOT_AGAINST,3
2021Chang,1,0.0,4.2726558450008996e-20,NOT_AGAINST,1301
mikihirano,1,0.0,1.0254374028002163e-18,NONE,1301
JusticeDLaid,2,0.0,4.2726558450008996e-20,AGAINST,138
CTBNews,1,0.0,4.2726558450008996e-20,AGAINST,1
XenoJaed,1,0.0,4.2726558450008996e-20,NOT_AGAINST,23
leadnickles,2,0.0,4.2726558450008996e-20,NOT_AGAINST,3
NeilDavoDavies1,2,0.0,4.2726558450008996e-20,NOT_AGAINST,3
edwina_anne,2,0.0,4.2726558450008996e-20,NOT_AGAINST,431
Murky__Meg,2,0.0,2.0081482471504226e-18,NONE,431
tartanpirate1,1,0.0,1.0254374028002163e-18,NONE,431
wackermacker,1,0.0,4.2726558450008996e-20,NOT_AGAINST,56
MistressDove,1,0.0,4.2726558450008996e-20,NOT_AGAINST,23
DevRMaitra,2,0.0,4.2726558450008996e-20,NOT_AGAINST,3
mariaredondo18,2,0.0,4.2726558450008996e-20,NOT_AGAINST,3
DavidJohnson_27,2,0.0,4.2726558450008996e-20,NOT_AGAINST,3
Jelakins,3,0.0,4.2726558450008996e-20,NOT_AGAINST,414
AliciaJ1985,1,0.0,1.0254374028002163e-18,NONE,414
chrisshipitv,1,0.0,1.0254374028002163e-18,NONE,414
Gaby_Castillooo,1,0.0,1.0254374028002163e-18,NONE,414
MoorePutarg,5,0.0,3.5841635002621307e-13,NOT_AGAINST,5
1000Kryptonite,6,8.42306932125686e-09,3.5841635002621307e-13,NOT_AGAINST,5
MegW613,2,0.0,4.2726558450008996e-20,NOT_AGAINST,3
JReq13,2,0.0,4.2726558450008996e-20,NOT_AGAINST,3
cherylkirkenda3,2,0.0,4.2726558450008996e-20,NOT_AGAINST,3
harismaan_,2,0.0,4.2726558450008996e-20,NOT_AGAINST,3
alt_dsgn,2,0.0,4.2726558450008996e-20,NOT_AGAINST,3
AlexisSanchezEC,2,0.0,4.2726558450008996e-20,NOT_AGAINST,3
dancingstrheart,2,0.0,4.2726558450008996e-20,NOT_AGAINST,3
ricardo_ideia,2,0.0,4.2726558450008996e-20,NOT_AGAINST,3
Jordan43572657,3,0.0,4.2726558450008996e-20,NOT_AGAINST,705
Fiesty_Filly,1,0.0,1.0254374028002163e-18,NONE,705
rjmyers,1,0.0,1.0254374028002163e-18,NONE,705
kittyhundal,3,0.0,4.2726558450008996e-20,NOT_AGAINST,3
VeliMetinBayrak,2,0.0,4.2726558450008996e-20,NOT_AGAINST,3
yunxia81901043,2,0.0,4.2726558450008996e-20,NOT_AGAINST,3
DiEM25UK,2,0.0,4.2726558450008996e-20,NOT_AGAINST,3
juansardina,2,0.0,4.2726558450008996e-20,NOT_AGAINST,3
bel_nagy,2,0.0,4.2726558450008996e-20,NOT_AGAINST,3
saeedasadiana,2,0.0,4.2726558450008996e-20,NOT_AGAINST,3
ElPalabritas,2,0.0,4.2726558450008996e-20,NOT_AGAINST,3
LEFEVRE37203213,2,0.0,4.2726558450008996e-20,NOT_AGAINST,3
HeikeHaensel,2,0.0,4.2726558450008996e-20,NOT_AGAINST,3
Lizariza,2,0.0,4.2726558450008996e-20,NOT_AGAINST,3
sprmai,2,0.0,4.2726558450008996e-20,NOT_AGAINST,3
DenisRogatyuk,2,0.0,4.2726558450008996e-20,NOT_AGAINST,3
ashleyvaughnch1,2,0.0,4.2726558450008996e-20,NOT_AGAINST,3
cpleonluna,2,0.0,4.2726558450008996e-20,NOT_AGAINST,3
Nikiniria,2,0.0,4.2726558450008996e-20,NOT_AGAINST,3
JorgeGestoso,2,0.0,4.2726558450008996e-20,NOT_AGAINST,3
JustRose78,2,0.0,4.2726558450008996e-20,NOT_AGAINST,3
ingo_keck,2,0.0,4.2726558450008996e-20,NOT_AGAINST,3
marspenny69oo,2,0.0,4.2726558450008996e-20,NOT_AGAINST,3
MirunaSoare5,2,0.0,4.2726558450008996e-20,NOT_AGAINST,3
jesuisgavroche,2,0.0,4.2726558450008996e-20,NOT_AGAINST,3
carolehope2,2,0.0,4.2726558450008996e-20,NOT_AGAINST,3
DZANET6666,2,0.0,4.2726558450008996e-20,NONE,1
PezAntonio,2,0.0,4.2726558450008996e-20,NOT_AGAINST,3
couragefound,2,0.0,4.2726558450008996e-20,NOT_AGAINST,3
maureen_stance,2,0.0,4.2726558450008996e-20,NOT_AGAINST,3
DEAcampaign,2,0.0,4.2726558450008996e-20,NOT_AGAINST,3
stldavis,2,0.0,4.2726558450008996e-20,NOT_AGAINST,3
checonguero,2,0.0,4.2726558450008996e-20,NOT_AGAINST,3
EditorEnBici,2,0.0,4.2726558450008996e-20,NOT_AGAINST,3
CharlieArmstng,2,0.0,4.2726558450008996e-20,NOT_AGAINST,3
JepsonicPaul,2,0.0,4.2726558450008996e-20,NONE,1
Bernie4TheLeft,2,0.0,4.2726558450008996e-20,NOT_AGAINST,3
asianlitemedia,2,0.0,4.2726558450008996e-20,NONE,1
LeslieKrupp,2,0.0,4.2726558450008996e-20,NOT_AGAINST,18
Janice4Brexit,7,9.826914208133004e-09,1.6748810912403548e-17,NOT_AGAINST,18
awrightdave,3,0.0,4.2726558450008996e-20,NOT_AGAINST,4
MikeFay44,3,0.0,2.4610497667205192e-17,NONE,4
PaulPauljones79,4,0.0,2.0081482471504226e-18,NOT_AGAINST,4
CostaBookAwards,1,0.0,1.0254374028002163e-18,NONE,169
MsMillyFawcett,2,0.0,4.2726558450008996e-20,NOT_AGAINST,14
ABC,3,0.0,2.990859091500628e-18,NONE,14
roll1smoke,1,0.0,3.482255394446859e-11,NONE,5
andyfarnell07,2,0.0,3.555814137724234e-08,NONE,16
4h6r4kpf,1,0.0,4.2726558450008996e-20,NOT_AGAINST,31
DownardEddie,1,0.0,7.058209534471628e-05,NONE,0
Amandajk43,9,0.0,4.2726558450008996e-20,NONE,48
ShazBlam,11,6.317301990942645e-10,0.017425331564955442,NONE,48
zahida23577375,6,0.0,0.22297506474273196,NONE,48
TownCycles,2,0.0,4.2726558450008996e-20,AGAINST,706
thefoxbackup,1,0.0,1.0254374028002163e-18,NONE,706
ArchesGroup,1,0.0,1.0254374028002163e-18,NONE,706
LoungeLou,1,0.0,0.05749302122947046,NONE,48
Superted9000,3,0.0,4.2726558450008996e-20,NOT_AGAINST,4
Dio_medes,1,0.0,4.2726558450008996e-20,NOT_AGAINST,5
L4kepond,3,0.0,4.2726558450008996e-20,NOT_AGAINST,5
ReevesJek,1,0.0,1.0254374028002163e-18,NONE,5
MarioCreatura,3,0.0,4.2726558450008996e-20,NOT_AGAINST,12
theousherwood,1,0.0,1.4155308814487992e-16,NONE,18
MWStory,5,3.509612217190358e-08,5.52211566072728e-11,NOT_AGAINST,44
dlknowles,2,0.0,9.426850585775547e-11,NONE,44
HugoGye,2,0.0,9.426850585775547e-11,NONE,44
annesmith3994,2,0.0,4.2726558450008996e-20,NOT_AGAINST,63
patcat68,1,0.0,4.2726558450008996e-20,NOT_AGAINST,4
stanc1966,3,0.0,4.2726558450008996e-20,NOT_AGAINST,2
TheConWom,1,0.0,1.0254374028002163e-18,NONE,2
johnste79721428,1,0.0,1.0254374028002163e-18,NONE,2
touchwoods83,1,0.0,4.2726558450008996e-20,NOT_AGAINST,1302
martinpoler,1,0.0,1.0254374028002163e-18,NOT_AGAINST,1302
wickedfairysad,1,0.0,4.2726558450008996e-20,NOT_AGAINST,56
leggylinky,1,0.0,4.2726558450008996e-20,NOT_AGAINST,1303
PastorJohnHagee,1,0.0,1.0254374028002163e-18,NONE,1303
QuestFinch,1,0.0,4.2726558450008996e-20,NOT_AGAINST,23
Dekomlev,1,0.0,4.2726558450008996e-20,NOT_AGAINST,23
AndrewSaporetti,1,0.0,4.2726558450008996e-20,NOT_AGAINST,1304
DividendGrowth,1,0.0,1.0254374028002163e-18,NONE,1304
VancianNotions,2,0.0,4.2726558450008996e-20,NOT_AGAINST,707
louisecrossman,1,0.0,1.0254374028002163e-18,NONE,707
MelanieTait,1,0.0,1.0254374028002163e-18,NONE,707
giftofpeace2,1,0.0,4.2726558450008996e-20,NONE,201
NathanUWU8,2,0.0,4.2726558450008996e-20,NOT_AGAINST,708
London_Brix,1,0.0,1.0254374028002163e-18,NONE,708
BigYayo2x,1,0.0,1.0254374028002163e-18,NONE,708
MPell2137,1,0.0,4.2726558450008996e-20,NOT_AGAINST,68
blacklionking73,12,0.0,2.172218231598458e-16,NOT_AGAINST,68
SuperfectaGod,2,0.0,4.2726558450008996e-20,NOT_AGAINST,4
colinbennet13,1,0.0,1.0254374028002163e-18,NONE,4
Lemondrop49,2,0.0,4.2726558450008996e-20,NOT_AGAINST,63
jack0fallspade7,1,0.0,4.2726558450008996e-20,NOT_AGAINST,23
ReaganRiggles,1,0.0,4.2726558450008996e-20,NOT_AGAINST,23
FryerDaz,1,0.0,4.2726558450008996e-20,NOT_AGAINST,1305
Math_Minx,1,0.0,1.0254374028002163e-18,NONE,1305
CleaveDenise,1,0.0,9.831381099347071e-17,NONE,63
RussellTheReal2,1,0.0,9.831381099347071e-17,NONE,63
VickyPJWard,1,0.0,9.831381099347071e-17,NONE,63
PeterSharpley3,1,0.0,4.2726558450008996e-20,NOT_AGAINST,56
trixie_2000,4,4.21153466062843e-09,2.990859091500628e-18,AGAINST,0
NeonLuvBar,1,0.0,4.2726558450008996e-20,NOT_AGAINST,56
mariamuser,1,0.0,4.2726558450008996e-20,NOT_AGAINST,56
PeterH67,2,0.0,4.2726558450008996e-20,NOT_AGAINST,63
Wep1985,1,0.0,4.2726558450008996e-20,NOT_AGAINST,68
divalady23,1,0.0,2.2645075978504775e-17,NONE,105
drachenovska,1,0.0,2.2645075978504775e-17,NONE,105
TheDukeOfYork,1,0.0,2.2645075978504775e-17,NONE,105
royal_suitor,1,0.0,2.2645075978504775e-17,NONE,105
hmurrayj,1,0.0,2.2645075978504775e-17,NONE,105
ThickleyP,1,0.0,4.2726558450008996e-20,NOT_AGAINST,1306
SamuelVimes10,1,0.0,1.0254374028002163e-18,NONE,1306
heyThomasTrang,1,0.0,4.2726558450008996e-20,NOT_AGAINST,68
Mark____Edwards,2,0.0,4.2726558450008996e-20,NOT_AGAINST,68
EllenDatlow,4,2.8076897737522867e-09,1.0254374028002163e-18,NOT_AGAINST,68
DavidAlanMack,2,0.0,1.1835256690652496e-17,NOT_AGAINST,68
JordanFarmerPhD,2,0.0,1.1835256690652496e-17,NOT_AGAINST,68
GrantWeston2,1,0.0,4.2726558450008996e-20,NOT_AGAINST,1307
stephpgold,1,0.0,1.0254374028002163e-18,NONE,1307
JohnAUS59134044,1,0.0,4.2726558450008996e-20,NOT_AGAINST,1308
ANNETTE22398150,1,0.0,1.0254374028002163e-18,NONE,1308
halfeatenmind,1,0.0,4.2726558450008996e-20,AGAINST,111
JJohnson2u,3,0.0,4.2726558450008996e-20,NOT_AGAINST,31
RecoveringLibe9,3,2.8076897737522867e-09,1.0254374028002163e-18,NOT_AGAINST,41
PaulRicco4,1,0.0,4.2726558450008996e-20,NOT_AGAINST,1309
TheJusticeDept,1,0.0,1.0254374028002163e-18,NONE,1309
GardeningAtNigh,1,0.0,4.2726558450008996e-20,NOT_AGAINST,2
ENGLAND_LONDON_,1,0.0,4.2726558450008996e-20,NONE,1310
ExpressandStar,1,0.0,1.0254374028002163e-18,NOT_AGAINST,1310
suggestionize,1,0.0,4.2726558450008996e-20,NOT_AGAINST,68
rcarter67606,1,0.0,4.2726558450008996e-20,NOT_AGAINST,80
heathermooooney,2,0.0,4.2726558450008996e-20,NOT_AGAINST,139
LauraGarbes,7,0.0,5.938991624551249e-18,NOT_AGAINST,139
ASAnews,7,0.0,7.178061819601515e-17,NONE,139
thatMikeBishop,1,0.0,4.2726558450008996e-20,AGAINST,1311
NathanpmYoung,1,0.0,1.0254374028002163e-18,NONE,1311
Loudmouthkid62,1,0.0,4.2726558450008996e-20,NOT_AGAINST,68
nikkidolson,1,0.0,4.2726558450008996e-20,NOT_AGAINST,68
Fat_Jacques,2,0.0,4.2726558450008996e-20,AGAINST,709
exxcee1,1,0.0,1.0254374028002163e-18,NOT_AGAINST,709
BridgeBotherer,1,0.0,1.0254374028002163e-18,NONE,709
sharonpentay,1,0.0,1.307432688570276e-16,NONE,63
AndyHunterMart1,1,0.0,4.2726558450008996e-20,AGAINST,16
okumephuna,1,0.0,4.2726558450008996e-20,NOT_AGAINST,6
LincolnsBible,1,0.0,1.0254374028002163e-18,NONE,14
jomurphs79,1,0.0,4.2726558450008996e-20,AGAINST,2
calvinrobinson,4,0.0,2.3215071682381925e-11,NONE,2
MarcusA13585495,1,0.0,4.2726558450008996e-20,AGAINST,4
SimonRodger8,1,0.0,4.2726558450008996e-20,AGAINST,4
DBPE5T,2,0.0,4.2726558450008996e-20,NOT_AGAINST,4
cheekyblackcat,1,0.0,4.2726558450008996e-20,NOT_AGAINST,23
AndersonRJM,2,0.0,4.2726558450008996e-20,NOT_AGAINST,710
ladyvalcorbett,3,0.0,7.168326573258686e-13,NOT_AGAINST,710
code4000uk,3,0.0,7.168326573258686e-13,NOT_AGAINST,710
wandwoo,1,0.0,4.2726558450008996e-20,AGAINST,4
MctavishAnne,11,1.4038448868761434e-08,1.0254374028002163e-18,NOT_AGAINST,14
alaskapride1,1,0.0,1.1835256690652496e-17,NONE,14
byQueenVic,1,0.0,1.1835256690652496e-17,NONE,14
WitchsmellerP,1,0.0,1.1835256690652496e-17,NONE,14
Char13348022,1,0.0,4.2726558450008996e-20,AGAINST,4
veggiesosage,1,0.0,4.2726558450008996e-20,NOT_AGAINST,4
Teh__L,1,0.0,4.2726558450008996e-20,AGAINST,4
jazmasigan_2,1,0.0,4.2726558450008996e-20,AGAINST,4
karenwhybro,1,0.0,4.2726558450008996e-20,AGAINST,4
ishagshafeeg,2,0.0,4.2726558450008996e-20,NOT_AGAINST,4
YvonneShaw4,1,0.0,4.2726558450008996e-20,NOT_AGAINST,416
PhoenixEdSarah,3,2.8076897737522867e-09,2.0081482471504226e-18,NOT_AGAINST,416
weighedin,3,0.0,4.2726558450008996e-20,NOT_AGAINST,16
Geeman57066842,1,0.0,4.2726558450008996e-20,NOT_AGAINST,1312
AlonzoReturns,1,0.0,1.0254374028002163e-18,NONE,1312
London_Colleen,1,0.0,4.2726558450008996e-20,NOT_AGAINST,1313
jamieclimate,1,0.0,1.0254374028002163e-18,NONE,1313
danieljmckee,1,0.0,4.2726558450008996e-20,AGAINST,1314
spookyjulie,1,0.0,1.0254374028002163e-18,NONE,1314
PaulSovrano,1,0.0,3.345489526635705e-17,NONE,0
TheatrePro_,2,0.0,4.2726558450008996e-20,NOT_AGAINST,498
vonschnitzl11,3,0.0,4.2726558450008996e-20,NOT_AGAINST,16
EgaliteUK,2,1.4038448868761434e-09,1.0254374028002163e-18,NOT_AGAINST,16
toricambridge,1,0.0,1.1835256690652496e-17,NONE,14
missbellajac,1,0.0,1.1835256690652496e-17,NONE,14
AllexmarieHoll1,1,0.0,1.1835256690652496e-17,NONE,14
tarahuth,1,0.0,4.2726558450008996e-20,NOT_AGAINST,416
BBCPanorama,1,0.0,1.0254374028002163e-18,NONE,31
TransparencyUK,1,0.0,1.0254374028002163e-18,NONE,31
GJSykes2,2,0.0,4.2726558450008996e-20,NOT_AGAINST,68
willrdean,1,0.0,1.0254374028002163e-18,NONE,68
EnglandWatts,1,0.0,4.2726558450008996e-20,NOT_AGAINST,2
Anoosh_C,4,0.0,5.552743536163169e-16,NOT_AGAINST,16
Paps44984120,1,0.0,4.2726558450008996e-20,NOT_AGAINST,0
benguinnn,1,0.0,4.2726558450008996e-20,NOT_AGAINST,1315
DanEv,1,0.0,1.0254374028002163e-18,NONE,1315
HeskethTuck,1,0.0,4.2726558450008996e-20,NOT_AGAINST,1316
CraigKellyMP,1,0.0,1.0254374028002163e-18,NONE,1316
LabourCycles,5,1.4506397164386813e-09,1.7778552409302432e-05,AGAINST,1
keir_starmer,4,0.0,1.7778552409302432e-05,NONE,1
Tsrognitram,8,0.0,1.3850358675511527e-05,AGAINST,1
lostindisco,1,0.0,4.2726558450008996e-20,NOT_AGAINST,16
Dot555Williams,1,0.0,4.2726558450008996e-20,AGAINST,268
rogermerriman,1,0.0,4.2726558450008996e-20,NOT_AGAINST,1
vivdvapes,1,0.0,4.2726558450008996e-20,NOT_AGAINST,1
