tweeter_screen_name,AGAINST,FOR,NOT_AGAINST,tweeter_label
astik_shishya,1.0,0.0,0.0,AGAINST
Ladaku_Viman,1.0,0.0,0.0,AGAINST
MukulAgarwal66,1.0,0.0,0.0,AGAINST
sagarManOfSteel,1.0,0.0,0.0,AGAINST
nbhardwaj2009,1.0,0.0,0.0,AGAINST
Shraddhayoga14,1.0,0.0,0.0,AGAINST
WatchfulGaruda,1.0,0.0,0.0,AGAINST
RanjiniTam,1.0,0.0,0.0,AGAINST
mea_gulpa,1.0,0.0,0.0,AGAINST
dhakad135636,1.0,0.0,0.0,AGAINST
raghuttam88,1.0,0.0,0.0,AGAINST
HariomS20741285,1.0,0.0,0.0,AGAINST
Khemchandjoya,1.0,0.0,0.0,AGAINST
satyaanaveshi,1.0,0.0,0.0,AGAINST
BKyxZaBYqKwPaPv,1.0,0.0,0.0,AGAINST
MRITUNJAY1977,1.0,0.0,0.0,AGAINST
jagannath,1.0,0.0,0.0,AGAINST
Hichmalumnist,1.0,0.0,0.0,AGAINST
niruveer,1.0,0.0,0.0,AGAINST
ravalnaresh772,1.0,0.0,0.0,AGAINST
jsavandhi,1.0,0.0,0.0,AGAINST
Being_Pagan,1.0,0.0,0.0,AGAINST
rajca2011,1.0,0.0,0.0,AGAINST
bruceyboylondon,0.0,0.0,1.0,NOT_AGAINST
maryram70722202,0.0,0.0,1.0,NOT_AGAINST
Tarun33864349,1.0,0.0,0.0,AGAINST
milkgapes,1.0,0.0,0.0,AGAINST
Vignesh90295553,1.0,0.0,0.0,AGAINST
Juliejoolsw,2.0,0.0,1.0,AGAINST
Cypher79C,1.0,0.0,0.0,AGAINST
chrissy_demo,2.0,0.0,0.0,AGAINST
YoloYadav,1.0,0.0,1.0,NOT_AGAINST
col_jed,1.0,0.0,0.0,AGAINST
fosterite,1.0,0.0,0.0,AGAINST
giddey_srikanth,1.0,0.0,0.0,AGAINST
PatWilliams1944,4.0,0.0,3.0,AGAINST
Senag23,1.0,0.0,0.0,AGAINST
gordontag1,9.0,0.0,7.0,AGAINST
scarycath,1.0,0.0,1.0,NOT_AGAINST
david_LondonW5,1.0,0.0,2.0,NOT_AGAINST
sreevatson,1.0,0.0,0.0,AGAINST
ben_mw,0.0,0.0,1.0,NOT_AGAINST
Turfline,3.0,0.0,6.0,NOT_AGAINST
EstaSnide,0.0,0.0,1.0,NOT_AGAINST
standardnews,44.0,0.0,76.0,NOT_AGAINST
Carona2004,1.0,0.0,1.0,NOT_AGAINST
pamela03702219,2.0,0.0,1.0,AGAINST
PCisfinished,7.0,0.0,15.0,NOT_AGAINST
BillBillBill06,2.0,0.0,0.0,AGAINST
unassailable,1.0,0.0,0.0,AGAINST
BhaveshSBL,1.0,0.0,0.0,AGAINST
Manmoha11080158,1.0,0.0,0.0,AGAINST
RajeevKSachan,1.0,0.0,0.0,AGAINST
Adam33936324,1.0,0.0,0.0,AGAINST
RobertMadeley01,17.0,0.0,10.0,AGAINST
kev_bhoy_,1.0,0.0,0.0,AGAINST
jamesst16366799,1.0,0.0,5.0,NOT_AGAINST
GraemeSBradley1,1.0,0.0,1.0,NOT_AGAINST
Gailslinn,1.0,0.0,4.0,NOT_AGAINST
Timelord420,1.0,0.0,0.0,AGAINST
patrickolajide,0.0,0.0,1.0,NOT_AGAINST
_gupta_mohit_,1.0,0.0,0.0,AGAINST
chetanrajchauh1,2.0,0.0,0.0,AGAINST
Paurushya,1.0,0.0,0.0,AGAINST
IIMNationalists,1.0,0.0,0.0,AGAINST
sebcollective1,0.0,0.0,1.0,NOT_AGAINST
tkmagesh,1.0,0.0,0.0,AGAINST
Ramani58942841,1.0,0.0,0.0,AGAINST
FollowThyLead,1.0,0.0,0.0,AGAINST
AIM_IJ,2.0,0.0,1.0,AGAINST
paiyabalajijn,1.0,0.0,0.0,AGAINST
arvajaa,1.0,0.0,0.0,AGAINST
NexgenWellbeing,0.0,0.0,1.0,NOT_AGAINST
NaheedMajeed,0.0,0.0,1.0,NOT_AGAINST
escobarexports,1.0,0.0,5.0,NOT_AGAINST
AndrewGoldthor3,1.0,0.0,2.0,NOT_AGAINST
dvinesndwchmakr,1.0,0.0,0.0,AGAINST
Devi_Uvacha,1.0,0.0,0.0,AGAINST
marls16422440,1.0,0.0,0.0,AGAINST
rameshbobbu,1.0,0.0,0.0,AGAINST
kamalpd,1.0,0.0,0.0,AGAINST
GPakoda,1.0,0.0,0.0,AGAINST
rama_bhakt,1.0,0.0,0.0,AGAINST
parentchain,4.0,0.0,5.0,NOT_AGAINST
NaomiLWood,0.0,0.0,1.0,NOT_AGAINST
anuragrby1,1.0,0.0,0.0,AGAINST
NitinSh02657621,1.0,0.0,0.0,AGAINST
nutsnvoltz,1.0,0.0,0.0,AGAINST
SAnsumali,1.0,0.0,0.0,AGAINST
Lalit_maurya1,1.0,0.0,0.0,AGAINST
GOKU184507,1.0,0.0,0.0,AGAINST
cinnamon201718,5.0,0.0,3.0,AGAINST
PRIYANS26884918,1.0,0.0,0.0,AGAINST
vismayshah,1.0,0.0,0.0,AGAINST
Alchemist932,1.0,0.0,0.0,AGAINST
kumaoni_woman,1.0,0.0,0.0,AGAINST
FourAdamThirty,2.0,0.0,0.0,AGAINST
SamVisa41,1.0,0.0,0.0,AGAINST
83_saudagar,1.0,0.0,0.0,AGAINST
NissarGuru,1.0,0.0,0.0,AGAINST
manjula_induku1,1.0,0.0,0.0,AGAINST
ianpjclifton,1.0,0.0,0.0,AGAINST
vikrams17068903,1.0,0.0,0.0,AGAINST
bhanuvachan,1.0,0.0,0.0,AGAINST
1420kunal,1.0,0.0,0.0,AGAINST
simonjcrosland,1.0,0.0,0.0,AGAINST
philipjdoyle,3.0,0.0,12.0,NOT_AGAINST
byasadev_mishra,1.0,0.0,0.0,AGAINST
sandeeparya4u,1.0,0.0,0.0,AGAINST
NegiSannie,1.0,0.0,0.0,AGAINST
DenierLockdown,1.0,0.0,2.0,NOT_AGAINST
imNishant77,1.0,0.0,0.0,AGAINST
Neerajhit619,1.0,0.0,0.0,AGAINST
MartinG8177,6.0,0.0,8.0,NOT_AGAINST
Samarth80204902,1.0,0.0,0.0,AGAINST
RockerProg,1.0,0.0,0.0,AGAINST
essvee19,1.0,0.0,0.0,AGAINST
cuceritorallumi,1.0,0.0,0.0,AGAINST
DhartiPutra1234,1.0,0.0,0.0,AGAINST
dorian_smith,0.0,0.0,1.0,NOT_AGAINST
I_Lucky_56,1.0,0.0,0.0,AGAINST
HelenYates52,1.0,0.0,2.0,NOT_AGAINST
aaronub4t,0.0,0.0,1.0,NOT_AGAINST
wfrost96,0.0,0.0,1.0,NOT_AGAINST
MAYURBHOSLE14,1.0,0.0,0.0,AGAINST
Archieb48709437,3.0,0.0,1.0,AGAINST
abhishereporter,1.0,0.0,0.0,AGAINST
Black_Author,10.0,0.0,8.0,AGAINST
OliverOrnets,0.0,0.0,1.0,NOT_AGAINST
libransoul03,1.0,0.0,0.0,AGAINST
bhandari_saab_,1.0,0.0,0.0,AGAINST
JGerrings,2.0,0.0,4.0,NOT_AGAINST
davealexbrexit,2.0,0.0,2.0,NOT_AGAINST
jthraves23,1.0,0.0,0.0,AGAINST
b1570c7168eb48b,0.0,0.0,1.0,NOT_AGAINST
lucyann28211055,1.0,0.0,1.0,NOT_AGAINST
FCARA_Bow,0.0,0.0,1.0,NOT_AGAINST
Pargaras,0.0,0.0,1.0,NOT_AGAINST
janjay_j,2.0,0.0,5.0,NOT_AGAINST
jambos81,0.0,0.0,1.0,NOT_AGAINST
moistmallow,1.0,0.0,0.0,AGAINST
nodbear,3.0,0.0,1.0,AGAINST
SellickJohn,1.0,0.0,0.0,AGAINST
MaireidUi,2.0,0.0,0.0,AGAINST
robbo32,0.0,0.0,2.0,NOT_AGAINST
philashton68,1.0,0.0,0.0,AGAINST
jdjack1,3.0,0.0,2.0,AGAINST
peterro70652951,2.0,0.0,2.0,NOT_AGAINST
bfchild66,2.0,0.0,0.0,AGAINST
slicedalone,1.0,0.0,0.0,AGAINST
oldtoonloon,6.0,0.0,6.0,NOT_AGAINST
dksheff,1.0,0.0,0.0,AGAINST
Englishgentlem9,0.0,0.0,3.0,NOT_AGAINST
ConservativeHSP,1.0,0.0,0.0,AGAINST
davewomble,0.0,0.0,2.0,NOT_AGAINST
themoreyoupush,4.0,0.0,0.0,AGAINST
Aetius77,0.0,0.0,1.0,NOT_AGAINST
RockyWasYer,1.0,0.0,1.0,NOT_AGAINST
woolfbain,2.0,0.0,2.0,NOT_AGAINST
Herewar66545077,2.0,0.0,1.0,AGAINST
Katrina20932914,1.0,0.0,0.0,AGAINST
deephouse44,1.0,0.0,1.0,NOT_AGAINST
blackvanman1,0.0,0.0,1.0,NOT_AGAINST
roger_lfc,0.0,0.0,1.0,NOT_AGAINST
eddiecoke,7.0,0.0,3.0,AGAINST
mrichie10,3.0,0.0,6.0,NOT_AGAINST
WhitsJnr,2.0,0.0,1.0,AGAINST
CCBK666,3.0,0.0,0.0,AGAINST
AndrewCastell2,2.0,0.0,0.0,AGAINST
andystubbington,2.0,0.0,2.0,NOT_AGAINST
HistoryUnchain,1.0,0.0,0.0,AGAINST
Grayruskin,1.0,0.0,2.0,NOT_AGAINST
Kingkongsfinge3,1.0,0.0,0.0,AGAINST
marthapick3,1.0,0.0,0.0,AGAINST
chris3103861,1.0,0.0,0.0,AGAINST
nny_grin,1.0,0.0,0.0,AGAINST
riwired,3.0,0.0,2.0,AGAINST
rockmeamadeus6,1.0,0.0,0.0,AGAINST
paulJpitt1967,1.0,0.0,0.0,AGAINST
EveningStandard,16.0,0.0,34.0,NOT_AGAINST
inthezoneuk,1.0,0.0,0.0,AGAINST
Patrici73361599,0.0,0.0,2.0,NOT_AGAINST
DianaFire,2.0,0.0,3.0,NOT_AGAINST
fullvax4freedo1,1.0,0.0,0.0,AGAINST
TowerHamletsNow,0.0,0.0,1.0,NOT_AGAINST
TRonald62494670,0.0,0.0,1.0,NOT_AGAINST
SamTheologetics,1.0,0.0,0.0,AGAINST
ATVG2k20,1.0,0.0,0.0,AGAINST
RavinderKITaylo,0.0,0.0,2.0,NOT_AGAINST
MarjaCampbell2,3.0,0.0,1.0,AGAINST
NiallFraser8,1.0,0.0,0.0,AGAINST
twose_brian,0.0,0.0,2.0,NOT_AGAINST
19531066B,2.0,0.0,2.0,NOT_AGAINST
gardenplants3,3.0,0.0,4.0,NOT_AGAINST
carolinesteel1,4.0,0.0,2.0,AGAINST
JKBOY92,0.0,0.0,1.0,NOT_AGAINST
CG7268,5.0,0.0,1.0,AGAINST
mfc815,5.0,0.0,9.0,NOT_AGAINST
anti_woke_,0.0,0.0,1.0,NOT_AGAINST
MikeGeolHorton,0.0,0.0,1.0,NOT_AGAINST
JimCoulter15,0.0,0.0,1.0,NOT_AGAINST
Mikey82301527,1.0,0.0,2.0,NOT_AGAINST
joanna202020,0.0,0.0,1.0,NOT_AGAINST
CoreySherrif,0.0,0.0,1.0,NOT_AGAINST
JohnNeophytou,1.0,0.0,0.0,AGAINST
RealBertRogers,0.0,0.0,1.0,NOT_AGAINST
DavidRickelton,0.0,0.0,5.0,NOT_AGAINST
leearmstrong28,2.0,0.0,2.0,NOT_AGAINST
james_0676,1.0,0.0,0.0,AGAINST
bearpittelder,14.0,0.0,3.0,AGAINST
TheAminur11,0.0,0.0,1.0,NOT_AGAINST
swishfast,4.0,0.0,3.0,AGAINST
jackyant,0.0,0.0,3.0,NOT_AGAINST
KebabGazz,0.0,0.0,1.0,NOT_AGAINST
chas1937,2.0,0.0,2.0,NOT_AGAINST
willybobs48,0.0,0.0,1.0,NOT_AGAINST
Godfrey28482926,9.0,0.0,10.0,NOT_AGAINST
GBNfans,0.0,0.0,4.0,NOT_AGAINST
21in2022,3.0,0.0,2.0,AGAINST
PeggyFagan45,3.0,0.0,0.0,AGAINST
MinsterOfDiver1,0.0,0.0,2.0,NOT_AGAINST
monktresor,,,,NONE
Chris_short1991,1.0,0.0,0.0,AGAINST
DavidMcKeever8,0.0,0.0,1.0,NOT_AGAINST
johncoxonmedia,0.0,0.0,2.0,NOT_AGAINST
curiocat13,1.0,0.0,7.0,NOT_AGAINST
DKruku,1.0,0.0,1.0,NOT_AGAINST
TheDayItChanged,0.0,0.0,1.0,NOT_AGAINST
NormanMurison1,2.0,0.0,0.0,AGAINST
Stephen97929888,3.0,0.0,2.0,AGAINST
ToddSharpville,2.0,0.0,0.0,AGAINST
Finkley1,0.0,0.0,3.0,NOT_AGAINST
Robee_Darkhalf,0.0,0.0,1.0,NOT_AGAINST
citysoul5,0.0,0.0,1.0,NOT_AGAINST
traxdevos,1.0,0.0,0.0,AGAINST
barrylcthompson,1.0,0.0,2.0,NOT_AGAINST
docrussjackson,0.0,0.0,1.0,NOT_AGAINST
sumile52852444,1.0,0.0,0.0,AGAINST
GrimReaper1960,7.0,0.0,6.0,AGAINST
Grantmpayne_Jac,1.0,0.0,0.0,AGAINST
ItsAllDust,2.0,0.0,0.0,AGAINST
freddie2284,1.0,0.0,1.0,NOT_AGAINST
Weescot4,1.0,0.0,0.0,AGAINST
TomMillerUK,1.0,0.0,1.0,NOT_AGAINST
bharatvarsh_1,3.0,0.0,0.0,AGAINST
zombiek92015586,3.0,0.0,0.0,AGAINST
lsrlinda,9.0,0.0,2.0,AGAINST
plugster01,1.0,0.0,0.0,AGAINST
Lesley_London,1.0,0.0,4.0,NOT_AGAINST
chrishill87,0.0,0.0,1.0,NOT_AGAINST
Lagertha763AD,1.0,0.0,1.0,NOT_AGAINST
dalunz,1.0,0.0,0.0,AGAINST
Smdge13,0.0,0.0,1.0,NOT_AGAINST
joanwri16980637,3.0,0.0,3.0,NOT_AGAINST
CryptoG71,2.0,0.0,2.0,NOT_AGAINST
ToadSag17193450,1.0,0.0,1.0,NOT_AGAINST
Sozzinski,4.0,0.0,0.0,AGAINST
London_Coomber,0.0,0.0,1.0,NOT_AGAINST
anonawins,1.0,0.0,0.0,AGAINST
Michael16229595,1.0,0.0,1.0,NOT_AGAINST
Moneystation__,1.0,0.0,0.0,AGAINST
whendemocracy,1.0,0.0,0.0,AGAINST
Richlin11a,7.0,0.0,5.0,AGAINST
GeorgeSoreArse,1.0,0.0,0.0,AGAINST
richardwilson68,6.0,0.0,2.0,AGAINST
dl9255,5.0,0.0,1.0,AGAINST
DDawn0,14.0,0.0,10.0,AGAINST
ExecutiveWheat,1.0,0.0,0.0,AGAINST
ComleyRitchie,0.0,0.0,1.0,NOT_AGAINST
minx8888,1.0,0.0,0.0,AGAINST
Mc_Lote,0.0,0.0,1.0,NOT_AGAINST
pipermajor,3.0,0.0,2.0,AGAINST
CHlondonlunch,,,,NONE
SueMortimer18,2.0,0.0,0.0,AGAINST
Captain20359212,1.0,0.0,1.0,NOT_AGAINST
Ramesh13145522,1.0,0.0,0.0,AGAINST
wardj15,14.0,0.0,8.0,AGAINST
PetenShirl,6.0,0.0,4.0,AGAINST
shirley738213,3.0,0.0,3.0,NOT_AGAINST
MutzUk,1.0,0.0,0.0,AGAINST
yatesbaz,1.0,0.0,0.0,AGAINST
Nonameman999,1.0,0.0,0.0,AGAINST
dhanishbn,1.0,0.0,0.0,AGAINST
ATHE1STP0WER,1.0,0.0,1.0,NOT_AGAINST
ItsRadioPolice,1.0,0.0,0.0,AGAINST
m67freeman1,1.0,0.0,0.0,AGAINST
Lozzerdude,0.0,0.0,1.0,NOT_AGAINST
bluedelta01,1.0,0.0,0.0,AGAINST
Latics,2.0,0.0,0.0,AGAINST
DebraLynnhendr1,1.0,0.0,0.0,AGAINST
Rita27352598,1.0,0.0,0.0,AGAINST
tweetcarrieann,1.0,0.0,0.0,AGAINST
dburns1972,1.0,0.0,0.0,AGAINST
DadPushy,2.0,0.0,0.0,AGAINST
AmolPartridge,0.0,0.0,1.0,NOT_AGAINST
Furzpig,2.0,0.0,2.0,NOT_AGAINST
keithbristoluk,2.0,0.0,1.0,AGAINST
DonnaJa72630466,4.0,0.0,1.0,AGAINST
lyndied1,1.0,0.0,0.0,AGAINST
Punker_434,1.0,0.0,0.0,AGAINST
thelastoftheV8s,2.0,0.0,1.0,AGAINST
TimesRadio,1.0,0.0,0.0,AGAINST
TroyTempest14,2.0,0.0,0.0,AGAINST
LaneButts,2.0,0.0,0.0,AGAINST
Stevemartin3804,0.0,0.0,1.0,NOT_AGAINST
Kayyvon65,1.0,0.0,1.0,NOT_AGAINST
BlueChipIT,2.0,0.0,0.0,AGAINST
CounsellMitch,1.0,0.0,1.0,NOT_AGAINST
Pauline_IG1,1.0,0.0,0.0,AGAINST
Jollyanna7,1.0,0.0,0.0,AGAINST
BaileyandWillow,2.0,0.0,1.0,AGAINST
H6Pete,1.0,0.0,0.0,AGAINST
jimmyboyjohnsen,1.0,0.0,0.0,AGAINST
BryanRadford6,0.0,0.0,1.0,NOT_AGAINST
c36get,1.0,0.0,0.0,AGAINST
lolzamapop,1.0,0.0,0.0,AGAINST
UkPolitoons,2.0,0.0,0.0,AGAINST
annsilva14,6.0,0.0,6.0,NOT_AGAINST
biggeorgie8,1.0,0.0,0.0,AGAINST
freed0m2019,2.0,0.0,2.0,NOT_AGAINST
Elizabe79841114,3.0,0.0,1.0,AGAINST
hulkthemonk,1.0,0.0,0.0,AGAINST
suemitch2017,23.0,0.0,28.0,NOT_AGAINST
ingall_michele,6.0,0.0,4.0,AGAINST
freelander547,6.0,0.0,3.0,AGAINST
TMTT2015,1.0,0.0,0.0,AGAINST
polytwonk,3.0,0.0,7.0,NOT_AGAINST
wisteriawitch,8.0,0.0,6.0,AGAINST
Cecilysaunder18,3.0,0.0,0.0,AGAINST
MrJamesGalloway,1.0,0.0,0.0,AGAINST
CharlieAl5,1.0,0.0,0.0,AGAINST
CaptnCrash,1.0,0.0,0.0,AGAINST
GrahamSanders9,1.0,0.0,0.0,AGAINST
Dizzylizzie19,6.0,0.0,1.0,AGAINST
woodsmoke14,2.0,0.0,1.0,AGAINST
Rick_martin1988,1.0,0.0,0.0,AGAINST
hirdygurdy,1.0,0.0,0.0,AGAINST
nocylad,3.0,0.0,1.0,AGAINST
mrrobertgreyson,1.0,0.0,0.0,AGAINST
nickward89,1.0,0.0,0.0,AGAINST
kingsmaz3,1.0,0.0,0.0,AGAINST
cornishpastylo1,1.0,0.0,0.0,AGAINST
ARNRCPNB,1.0,0.0,0.0,AGAINST
Glentity,1.0,0.0,0.0,AGAINST
ShanShambles,1.0,0.0,0.0,AGAINST
Trevor45147961,3.0,0.0,3.0,NOT_AGAINST
PriorConstruct,1.0,0.0,0.0,AGAINST
vzc1943,2.0,0.0,0.0,AGAINST
TomCovenent,4.0,0.0,1.0,AGAINST
Marleymints,1.0,0.0,0.0,AGAINST
FedFin090,2.0,0.0,1.0,AGAINST
Tel0072000,3.0,0.0,4.0,NOT_AGAINST
sallybaloo,2.0,0.0,0.0,AGAINST
langleyjilly,2.0,0.0,0.0,AGAINST
bluewezzie,2.0,0.0,0.0,AGAINST
Whetstonesdp,0.0,0.0,3.0,NOT_AGAINST
SDP_Chris,4.0,0.0,7.0,NOT_AGAINST
BarbuUn,5.0,0.0,5.0,NOT_AGAINST
Sledgeh63514792,12.0,0.0,5.0,AGAINST
Optimiste_sans,2.0,0.0,5.0,NOT_AGAINST
Twits_all_good,1.0,0.0,0.0,AGAINST
etbusby,8.0,0.0,5.0,AGAINST
MartinDn1001,1.0,0.0,0.0,AGAINST
Jboy1878,2.0,0.0,0.0,AGAINST
RichardKing633,2.0,0.0,1.0,AGAINST
IainSim55659177,1.0,0.0,0.0,AGAINST
paul43471534,2.0,0.0,1.0,AGAINST
Carla32958764,1.0,0.0,0.0,AGAINST
MOB51,2.0,0.0,1.0,AGAINST
Ross_coP,1.0,0.0,1.0,NOT_AGAINST
PotterWhiting,1.0,0.0,0.0,AGAINST
John197914,3.0,0.0,2.0,AGAINST
dstlouislittle5,1.0,0.0,0.0,AGAINST
MFM_2696,0.0,0.0,1.0,NOT_AGAINST
BreakawayOrigin,2.0,0.0,0.0,AGAINST
JohnsonKarol,1.0,0.0,3.0,NOT_AGAINST
LeaveHQ,9.0,0.0,2.0,AGAINST
razorsharpe09,2.0,0.0,0.0,AGAINST
kprfc84,1.0,0.0,0.0,AGAINST
DEEP_GLAMORGAN8,1.0,0.0,0.0,AGAINST
Abbegillen,1.0,0.0,1.0,NOT_AGAINST
GothNemi,1.0,0.0,0.0,AGAINST
waf529,1.0,0.0,0.0,AGAINST
BillDrysdale6,1.0,0.0,0.0,AGAINST
RebelForest1,1.0,0.0,0.0,AGAINST
JeaniefaetroonJ,3.0,0.0,2.0,AGAINST
steventhilton63,1.0,0.0,0.0,AGAINST
J_Sikas,1.0,0.0,0.0,AGAINST
Gingerman2011,1.0,0.0,0.0,AGAINST
Rax230,3.0,0.0,0.0,AGAINST
DebbieE46116279,1.0,0.0,0.0,AGAINST
BoutYeGuys,2.0,0.0,0.0,AGAINST
dyer_pj,4.0,0.0,0.0,AGAINST
brianward19,1.0,0.0,0.0,AGAINST
DelardoKelle,1.0,0.0,0.0,AGAINST
SIMON32445788,5.0,0.0,7.0,NOT_AGAINST
JohnNE14ST,2.0,0.0,0.0,AGAINST
lencobb3,3.0,0.0,2.0,AGAINST
Tyr533,4.0,0.0,0.0,AGAINST
ManUtd_class92,2.0,0.0,0.0,AGAINST
Phil_Osophi,2.0,0.0,1.0,AGAINST
LozC96,1.0,0.0,0.0,AGAINST
REP57910897,2.0,0.0,2.0,NOT_AGAINST
fearnsterry,1.0,0.0,0.0,AGAINST
Georgin40427121,3.0,0.0,0.0,AGAINST
TaskerDavid,3.0,0.0,2.0,AGAINST
Chantalxox10,1.0,0.0,0.0,AGAINST
PaulSwampyMarsh,1.0,0.0,0.0,AGAINST
norfolkingood65,2.0,0.0,1.0,AGAINST
iempow3r,1.0,0.0,0.0,AGAINST
SheriffFord,2.0,0.0,1.0,AGAINST
letsget_talking,,,,NONE
DTTlondon,0.0,0.0,2.0,NOT_AGAINST
crazymadscot,1.0,0.0,0.0,AGAINST
RNRAF1,1.0,0.0,0.0,AGAINST
paulpm38488769,1.0,0.0,1.0,NOT_AGAINST
ZoranTrisic3,1.0,0.0,0.0,AGAINST
DWMcIntyre_,1.0,0.0,0.0,AGAINST
luddym,3.0,0.0,1.0,AGAINST
scoobydo178,2.0,0.0,0.0,AGAINST
marcus18633415,5.0,0.0,4.0,AGAINST
trecregin,1.0,0.0,0.0,AGAINST
GK09887,1.0,0.0,0.0,AGAINST
GiletGirl,3.0,0.0,2.0,AGAINST
frankie171717,4.0,0.0,3.0,AGAINST
tugcectnkaya,1.0,0.0,0.0,AGAINST
JeffCort5,1.0,0.0,0.0,AGAINST
zihinselorgazm,1.0,0.0,0.0,AGAINST
MrsOakley67,3.0,0.0,2.0,AGAINST
Anndav8,6.0,0.0,6.0,NOT_AGAINST
WrestleAFC4Life,4.0,0.0,2.0,AGAINST
NipHolmes,1.0,0.0,0.0,AGAINST
chat2steve,1.0,0.0,0.0,AGAINST
Tothemo83592350,3.0,0.0,1.0,AGAINST
zie10120678,1.0,0.0,0.0,AGAINST
BurdettFC,0.0,0.0,2.0,NOT_AGAINST
GregTruman4,1.0,0.0,0.0,AGAINST
LoonyLobster,1.0,0.0,0.0,AGAINST
PeterMcC66,1.0,0.0,3.0,NOT_AGAINST
BIMARCHSERVICES,1.0,0.0,0.0,AGAINST
slippingawayto,1.0,0.0,0.0,AGAINST
donifordace,3.0,0.0,2.0,AGAINST
markeast8,1.0,0.0,2.0,NOT_AGAINST
antianti69,2.0,0.0,0.0,AGAINST
bentcoppper,1.0,0.0,0.0,AGAINST
flowerpotz1,7.0,0.0,3.0,AGAINST
IHirle,2.0,0.0,0.0,AGAINST
Cuts79,1.0,0.0,0.0,AGAINST
Amphlettvilla2,1.0,0.0,0.0,AGAINST
CarolLovesTosh,1.0,0.0,1.0,NOT_AGAINST
NICK26215,1.0,0.0,1.0,NOT_AGAINST
KatySei,2.0,0.0,1.0,AGAINST
K62615,2.0,0.0,1.0,AGAINST
DowRonnie,2.0,0.0,1.0,AGAINST
john_bromfield,3.0,0.0,3.0,NOT_AGAINST
PMeldrew,1.0,0.0,1.0,NOT_AGAINST
KingscottDawn,1.0,0.0,0.0,AGAINST
KathrynBuxton2,3.0,0.0,2.0,AGAINST
Cassy6000,4.0,0.0,3.0,AGAINST
davidofhook,1.0,0.0,0.0,AGAINST
gbutiri,1.0,0.0,0.0,AGAINST
58_LYNDYLOU,2.0,0.0,0.0,AGAINST
SMovitz,1.0,0.0,0.0,AGAINST
WycombeMariner,1.0,0.0,0.0,AGAINST
Omicron48466789,2.0,0.0,1.0,AGAINST
NeilFromNorge,1.0,0.0,0.0,AGAINST
TedDitchburnNNP,1.0,0.0,0.0,AGAINST
SheelaghG,6.0,0.0,5.0,AGAINST
HarrisonHickma1,2.0,0.0,0.0,AGAINST
lesleyd59,1.0,0.0,0.0,AGAINST
Fihel,1.0,0.0,0.0,AGAINST
kew79,1.0,0.0,0.0,AGAINST
wba434,1.0,0.0,0.0,AGAINST
deans_coleen,1.0,0.0,3.0,NOT_AGAINST
RWS_UK,1.0,0.0,0.0,AGAINST
y_lord,1.0,0.0,0.0,AGAINST
IstvanBalog2,1.0,0.0,0.0,AGAINST
FrontKorg,1.0,0.0,1.0,NOT_AGAINST
pubbypaul,2.0,0.0,1.0,AGAINST
quagmireisablue,1.0,0.0,0.0,AGAINST
jeanlaydon,1.0,0.0,0.0,AGAINST
nananaha21,0.0,0.0,1.0,NOT_AGAINST
petitejean1,2.0,0.0,2.0,NOT_AGAINST
Glen_Maney,1.0,0.0,1.0,NOT_AGAINST
TeaLiptons,1.0,0.0,0.0,AGAINST
stevejbudd,3.0,0.0,0.0,AGAINST
annebarlow21,4.0,0.0,2.0,AGAINST
daviediehard,4.0,0.0,0.0,AGAINST
SueStyles1,1.0,0.0,0.0,AGAINST
Lorraineninorc,2.0,0.0,1.0,AGAINST
MintIrate,1.0,0.0,0.0,AGAINST
Happyclapper8,1.0,0.0,0.0,AGAINST
weenell2014,1.0,0.0,0.0,AGAINST
psykeo,4.0,0.0,0.0,AGAINST
anxiousmillenn4,1.0,0.0,0.0,AGAINST
GraceSeren,1.0,0.0,0.0,AGAINST
christi46995357,3.0,0.0,1.0,AGAINST
davemyopinion,1.0,0.0,0.0,AGAINST
Linfield1641,1.0,0.0,1.0,NOT_AGAINST
Urmel2011,0.0,0.0,1.0,NOT_AGAINST
GiannaMarriotta,1.0,0.0,2.0,NOT_AGAINST
tciowawaw,2.0,0.0,0.0,AGAINST
_JF2017_,1.0,0.0,0.0,AGAINST
GwynJon57053784,1.0,0.0,0.0,AGAINST
realBlackInk,1.0,0.0,0.0,AGAINST
KathyRivendell,1.0,0.0,0.0,AGAINST
RudlandMichael,1.0,0.0,0.0,AGAINST
joemars_316,1.0,0.0,0.0,AGAINST
Henry87592035,2.0,0.0,1.0,AGAINST
pumadoggy,1.0,0.0,0.0,AGAINST
byshenoutar,1.0,0.0,0.0,AGAINST
MartinCainActon,1.0,0.0,0.0,AGAINST
Noseystafford,3.0,0.0,0.0,AGAINST
mmcmartin2,1.0,0.0,0.0,AGAINST
BirdiePint,1.0,0.0,0.0,AGAINST
whisperair,1.0,0.0,0.0,AGAINST
johncastel17,1.0,0.0,0.0,AGAINST
alltalknowalk,1.0,0.0,0.0,AGAINST
sixoftwo,1.0,0.0,0.0,AGAINST
itsmeitsmeandy,1.0,0.0,0.0,AGAINST
allxorxnothingx,7.0,0.0,5.0,AGAINST
peach_russell,2.0,0.0,0.0,AGAINST
zemblanity00,1.0,0.0,0.0,AGAINST
ck1984ishere,1.0,0.0,1.0,NOT_AGAINST
louisejonesjbj,1.0,0.0,0.0,AGAINST
JuniorFindlay,1.0,0.0,0.0,AGAINST
