lsoa_code,lsoa_name,total_19,population,borough,total_17,total_19_1000,total_17_1000,pct_change,pct_change_abs,crime_cohort,change_cohort
E01000602,Brent 021C,16,1511,Brent,47.0,10.589013898080742,31.105228325612178,-0.6595744680851064,0.6595744680851064,top_250,lower_change
E01000603,Brent 021D,33,1583,Brent,30.0,20.846493998736577,18.951358180669615,0.1,0.1,lower_crime,lower_change
E01000604,Brent 021E,15,1739,Brent,28.0,8.625646923519264,16.10120759056929,-0.46428571428571425,0.46428571428571425,lower_crime,lower_change
E01000605,Brent 021F,20,1636,Brent,22.0,12.224938875305623,13.447432762836186,-0.09090909090909094,0.09090909090909094,lower_crime,lower_change
E01000606,Brent 016B,10,1715,Brent,13.0,5.830903790087463,7.580174927113703,-0.2307692307692308,0.2307692307692308,lower_crime,lower_change
E01000607,Brent 013C,14,2196,Brent,12.0,6.375227686703097,5.46448087431694,0.16666666666666674,0.16666666666666674,lower_crime,lower_change
E01000608,Brent 013D,42,2426,Brent,55.0,17.312448474855728,22.67106347897774,-0.2363636363636364,0.2363636363636364,lower_crime,lower_change
E01000609,Brent 016C,11,1953,Brent,18.0,5.6323604710701485,9.216589861751151,-0.38888888888888884,0.38888888888888884,lower_crime,lower_change
E01000610,Brent 019A,13,2125,Brent,10.0,6.117647058823529,4.705882352941177,0.2999999999999999,0.2999999999999999,lower_crime,lower_change
E01000611,Brent 016D,10,1580,Brent,9.0,6.329113924050633,5.69620253164557,0.11111111111111108,0.11111111111111108,lower_crime,lower_change
E01000612,Brent 019B,17,1651,Brent,14.0,10.29678982434888,8.479709267110842,0.21428571428571433,0.21428571428571433,lower_crime,lower_change
E01000613,Brent 013E,9,1816,Brent,11.0,4.955947136563877,6.057268722466961,-0.18181818181818182,0.18181818181818182,lower_crime,lower_change
E01000615,Brent 017B,46,2107,Brent,63.0,21.831988609397246,29.900332225913623,-0.2698412698412699,0.2698412698412699,top_250,lower_change
E01000616,Brent 020A,21,1832,Brent,24.0,11.462882096069869,13.100436681222707,-0.12499999999999997,0.12499999999999997,lower_crime,lower_change
E01000617,Brent 017C,32,1704,Brent,20.0,18.779342723004696,11.737089201877934,0.6000000000000001,0.6000000000000001,lower_crime,top_250
E01000618,Brent 017D,3,1442,Brent,15.0,2.0804438280166435,10.402219140083218,-0.7999999999999999,0.7999999999999999,lower_crime,lower_change
E01000619,Brent 017E,4,1405,Brent,31.0,2.8469750889679717,22.06405693950178,-0.8709677419354838,0.8709677419354838,lower_crime,lower_change
E01000620,Brent 020B,11,1706,Brent,22.0,6.447831184056272,12.895662368112545,-0.5,0.5,lower_crime,lower_change
E01000621,Brent 020C,19,1728,Brent,30.0,10.99537037037037,17.36111111111111,-0.36666666666666664,0.36666666666666664,lower_crime,lower_change
E01000622,Brent 010D,12,1656,Brent,21.0,7.246376811594203,12.681159420289855,-0.42857142857142855,0.42857142857142855,lower_crime,lower_change
E01000623,Brent 005C,8,1723,Brent,4.0,4.643064422518862,2.321532211259431,1.0,1.0,lower_crime,top_50
E01000624,Brent 005D,10,1745,Brent,7.0,5.730659025787966,4.011461318051576,0.4285714285714286,0.4285714285714286,lower_crime,lower_change
E01000625,Brent 009E,17,1591,Brent,17.0,10.685103708359522,10.685103708359522,0.0,0.0,lower_crime,lower_change
E01000626,Brent 010E,25,1443,Brent,19.0,17.325017325017324,13.167013167013167,0.3157894736842105,0.3157894736842105,lower_crime,lower_change
E01000627,Brent 014E,29,2035,Brent,62.0,14.25061425061425,30.466830466830466,-0.5322580645161291,0.5322580645161291,top_250,lower_change
E01000628,Brent 014F,35,1892,Brent,49.0,18.49894291754757,25.898520084566595,-0.28571428571428564,0.28571428571428564,lower_crime,lower_change
E01000629,Brent 005E,9,2042,Brent,10.0,4.407443682664055,4.897159647404505,-0.1,0.1,lower_crime,lower_change
E01000630,Brent 026E,55,2699,Brent,56.0,20.37791774731382,20.748425342719525,-0.017857142857142825,0.017857142857142825,lower_crime,lower_change
E01000631,Brent 019C,28,2111,Brent,19.0,13.263855992420654,9.000473709142586,0.4736842105263159,0.4736842105263159,lower_crime,lower_change
E01000632,Brent 029E,27,2363,Brent,44.0,11.426153195090986,18.620397799407534,-0.3863636363636364,0.3863636363636364,lower_crime,lower_change
E01000633,Brent 019D,59,2333,Brent,58.0,25.28932704672096,24.86069438491213,0.017241379310344848,0.017241379310344848,lower_crime,lower_change
E01000634,Brent 019E,30,2726,Brent,37.0,11.005135730007337,13.573000733675716,-0.1891891891891892,0.1891891891891892,lower_crime,lower_change
E01000635,Brent 020D,104,3010,Brent,122.0,34.5514950166113,40.53156146179402,-0.14754098360655732,0.14754098360655732,top_250,lower_change
E01000636,Brent 020E,23,2254,Brent,29.0,10.204081632653061,12.866015971606034,-0.20689655172413796,0.20689655172413796,lower_crime,lower_change
E01000637,Brent 022B,10,1772,Brent,24.0,5.643340857787811,13.544018058690744,-0.5833333333333333,0.5833333333333333,lower_crime,lower_change
E01000638,Brent 024A,40,2249,Brent,37.0,17.78568252556692,16.4517563361494,0.08108108108108102,0.08108108108108102,lower_crime,lower_change
E01000639,Brent 022C,6,1995,Brent,12.0,3.007518796992481,6.015037593984962,-0.5,0.5,lower_crime,lower_change
E01000640,Brent 024B,49,2703,Brent,44.0,18.128005919348873,16.278209396966332,0.1136363636363638,0.1136363636363638,lower_crime,lower_change
E01000641,Brent 024C,20,2114,Brent,18.0,9.460737937559129,8.514664143803216,0.11111111111111109,0.11111111111111109,lower_crime,lower_change
E01000642,Brent 022D,55,2500,Brent,38.0,22.0,15.2,0.44736842105263164,0.44736842105263164,lower_crime,lower_change
E01000643,Brent 024D,60,2341,Brent,59.0,25.630072618539085,25.202904741563433,0.016949152542372902,0.016949152542372902,lower_crime,lower_change
E01000644,Brent 022E,20,2088,Brent,30.0,9.578544061302683,14.367816091954023,-0.33333333333333326,0.33333333333333326,lower_crime,lower_change
E01000645,Bromley 007A,7,1465,Bromley,4.0,4.778156996587031,2.7303754266211606,0.7499999999999999,0.7499999999999999,lower_crime,top_250
E01000646,Bromley 016A,3,1846,Bromley,5.0,1.6251354279523293,2.7085590465872156,-0.4,0.4,lower_crime,lower_change
E01000647,Bromley 016B,2,1672,Bromley,7.0,1.1961722488038278,4.186602870813397,-0.7142857142857142,0.7142857142857142,lower_crime,lower_change
E01000648,Bromley 016C,6,1834,Bromley,10.0,3.271537622682661,5.452562704471101,-0.39999999999999997,0.39999999999999997,lower_crime,lower_change
E01000649,Bromley 007B,5,1981,Bromley,3.0,2.523977788995457,1.5143866733972742,0.6666666666666666,0.6666666666666666,lower_crime,top_250
E01000650,Bromley 022A,6,1968,Bromley,11.0,3.048780487804878,5.5894308943089435,-0.4545454545454546,0.4545454545454546,lower_crime,lower_change
E01000651,Bromley 020A,9,1662,Bromley,11.0,5.415162454873646,6.618531889290012,-0.18181818181818188,0.18181818181818188,lower_crime,lower_change
E01000652,Bromley 022B,3,1592,Bromley,15.0,1.8844221105527639,9.422110552763819,-0.7999999999999999,0.7999999999999999,lower_crime,lower_change
E01000653,Bromley 016D,6,1584,Bromley,6.0,3.787878787878788,3.787878787878788,0.0,0.0,lower_crime,lower_change
E01000654,Bromley 039A,4,1205,Bromley,1.0,3.319502074688797,0.8298755186721992,3.0,3.0,lower_crime,top_50
E01000655,Bromley 039B,5,1284,Bromley,7.0,3.8940809968847354,5.451713395638629,-0.28571428571428564,0.28571428571428564,lower_crime,lower_change
E01000656,Bromley 039C,3,1507,Bromley,8.0,1.9907100199071002,5.308560053085601,-0.6250000000000001,0.6250000000000001,lower_crime,lower_change
E01000657,Bromley 039D,10,1526,Bromley,14.0,6.553079947575361,9.174311926605505,-0.2857142857142857,0.2857142857142857,lower_crime,lower_change
E01000658,Bromley 042A,1,1232,Bromley,6.0,0.8116883116883117,4.87012987012987,-0.8333333333333333,0.8333333333333333,lower_crime,lower_change
E01000659,Bromley 039E,3,1455,Bromley,5.0,2.0618556701030926,3.4364261168384878,-0.4,0.4,lower_crime,lower_change
E01000661,Bromley 026A,45,2720,Bromley,52.0,16.544117647058822,19.11764705882353,-0.13461538461538466,0.13461538461538466,lower_crime,lower_change
E01000662,Bromley 026B,9,1874,Bromley,11.0,4.8025613660619,5.869797225186766,-0.1818181818181818,0.1818181818181818,lower_crime,lower_change
E01000663,Bromley 026C,6,1716,Bromley,13.0,3.4965034965034967,7.575757575757576,-0.5384615384615384,0.5384615384615384,lower_crime,lower_change
E01000664,Bromley 026D,10,1693,Bromley,15.0,5.906674542232723,8.860011813349084,-0.33333333333333326,0.33333333333333326,lower_crime,lower_change
E01000665,Bromley 033A,12,1834,Bromley,11.0,6.543075245365322,5.997818974918212,0.09090909090909093,0.09090909090909093,lower_crime,lower_change
E01000666,Bromley 033B,4,1856,Bromley,13.0,2.1551724137931036,7.004310344827586,-0.6923076923076922,0.6923076923076922,lower_crime,lower_change
E01000667,Bromley 033C,20,1641,Bromley,9.0,12.187690432663011,5.484460694698354,1.2222222222222225,1.2222222222222225,lower_crime,top_50
E01000668,Bromley 020B,21,2109,Bromley,19.0,9.95732574679943,9.00900900900901,0.10526315789473671,0.10526315789473671,lower_crime,lower_change
E01000669,Bromley 020C,7,1672,Bromley,7.0,4.186602870813397,4.186602870813397,0.0,0.0,lower_crime,lower_change
E01000670,Bromley 018A,16,2135,Bromley,13.0,7.494145199063232,6.0889929742388755,0.2307692307692309,0.2307692307692309,lower_crime,lower_change
E01000671,Bromley 020D,25,2385,Bromley,21.0,10.482180293501049,8.80503144654088,0.19047619047619058,0.19047619047619058,lower_crime,lower_change
E01000672,Bromley 011A,6,1741,Bromley,10.0,3.4462952326249283,5.743825387708213,-0.3999999999999999,0.3999999999999999,lower_crime,lower_change
E01000673,Bromley 011B,4,1576,Bromley,7.0,2.5380710659898478,4.441624365482234,-0.4285714285714286,0.4285714285714286,lower_crime,lower_change
E01000674,Bromley 008A,20,1810,Bromley,20.0,11.049723756906078,11.049723756906078,0.0,0.0,lower_crime,lower_change
E01000675,Bromley 018B,151,2332,Bromley,153.0,64.75128644939966,65.60891938250428,-0.013071895424836511,0.013071895424836511,top_50,lower_change
E01000676,Bromley 008B,134,2135,Bromley,114.0,62.76346604215457,53.395784543325526,0.17543859649122814,0.17543859649122814,top_250,lower_change
E01000677,Bromley 018C,55,1975,Bromley,73.0,27.848101265822784,36.962025316455694,-0.2465753424657534,0.2465753424657534,top_250,lower_change
E01000678,Bromley 016E,9,1916,Bromley,9.0,4.697286012526096,4.697286012526096,0.0,0.0,lower_crime,lower_change
E01000679,Bromley 020E,6,1796,Bromley,23.0,3.34075723830735,12.806236080178174,-0.7391304347826086,0.7391304347826086,lower_crime,lower_change
E01000680,Bromley 037A,7,1632,Bromley,8.0,4.28921568627451,4.901960784313726,-0.12500000000000008,0.12500000000000008,lower_crime,lower_change
E01000681,Bromley 035A,1,1812,Bromley,3.0,0.5518763796909493,1.6556291390728477,-0.6666666666666666,0.6666666666666666,lower_crime,lower_change
E01000682,Bromley 035B,8,1589,Bromley,6.0,5.0346129641283826,3.775959723096287,0.33333333333333326,0.33333333333333326,lower_crime,lower_change
E01000683,Bromley 035C,6,1634,Bromley,8.0,3.6719706242350063,4.8959608323133414,-0.24999999999999994,0.24999999999999994,lower_crime,lower_change
E01000684,Bromley 035D,4,2175,Bromley,7.0,1.839080459770115,3.218390804597701,-0.4285714285714286,0.4285714285714286,lower_crime,lower_change
E01000685,Bromley 037B,14,1576,Bromley,5.0,8.883248730964468,3.1725888324873095,1.8000000000000003,1.8000000000000003,lower_crime,top_50
E01000686,Bromley 037C,12,1524,Bromley,7.0,7.874015748031496,4.593175853018373,0.7142857142857143,0.7142857142857143,lower_crime,top_250
E01000687,Bromley 037D,11,1622,Bromley,5.0,6.781750924784217,3.082614056720099,1.2,1.2,lower_crime,top_50
E01000688,Bromley 037E,6,1367,Bromley,2.0,4.389173372348208,1.463057790782736,1.9999999999999998,1.9999999999999998,lower_crime,top_50
E01000689,Bromley 002A,14,1482,Bromley,6.0,9.446693657219972,4.048582995951417,1.3333333333333333,1.3333333333333333,lower_crime,top_50
E01000690,Bromley 002B,3,1400,Bromley,7.0,2.142857142857143,5.0,-0.5714285714285714,0.5714285714285714,lower_crime,lower_change
E01000691,Bromley 002C,3,1608,Bromley,5.0,1.8656716417910448,3.109452736318408,-0.4,0.4,lower_crime,lower_change
E01000692,Bromley 002D,11,1657,Bromley,8.0,6.63850331925166,4.828002414001207,0.375,0.375,lower_crime,lower_change
E01000693,Bromley 010A,16,1635,Bromley,25.0,9.785932721712538,15.290519877675841,-0.36000000000000004,0.36000000000000004,lower_crime,lower_change
E01000694,Bromley 007C,7,2218,Bromley,5.0,3.1559963931469794,2.254283137962128,0.40000000000000013,0.40000000000000013,lower_crime,lower_change
E01000695,Bromley 007D,6,1644,Bromley,7.0,3.6496350364963503,4.257907542579075,-0.14285714285714285,0.14285714285714285,lower_crime,lower_change
E01000696,Bromley 007E,8,1562,Bromley,17.0,5.121638924455826,10.88348271446863,-0.5294117647058825,0.5294117647058825,lower_crime,lower_change
E01000697,Bromley 007F,5,1750,Bromley,3.0,2.857142857142857,1.7142857142857142,0.6666666666666669,0.6666666666666669,lower_crime,top_250
E01000698,Bromley 010B,1,1108,Bromley,10.0,0.9025270758122743,9.025270758122744,-0.8999999999999999,0.8999999999999999,lower_crime,lower_change
E01000699,Bromley 015A,15,1591,Bromley,10.0,9.428032683846638,6.285355122564425,0.5,0.5,lower_crime,top_250
E01000700,Bromley 013A,6,1619,Bromley,5.0,3.7059913526868438,3.0883261272390365,0.19999999999999998,0.19999999999999998,lower_crime,lower_change
E01000701,Bromley 015B,6,1386,Bromley,10.0,4.329004329004329,7.215007215007215,-0.39999999999999997,0.39999999999999997,lower_crime,lower_change
E01000702,Bromley 013B,7,1507,Bromley,8.0,4.644990046449901,5.308560053085601,-0.12499999999999997,0.12499999999999997,lower_crime,lower_change
E01000703,Bromley 013C,8,1773,Bromley,21.0,4.512126339537507,11.844331641285956,-0.6190476190476191,0.6190476190476191,lower_crime,lower_change
E01000704,Bromley 015C,3,1443,Bromley,3.0,2.079002079002079,2.079002079002079,0.0,0.0,lower_crime,lower_change
E01000705,Bromley 015D,11,1399,Bromley,22.0,7.862759113652609,15.725518227305217,-0.5,0.5,lower_crime,lower_change
E01000706,Bromley 013D,4,1356,Bromley,6.0,2.949852507374631,4.424778761061947,-0.3333333333333333,0.3333333333333333,lower_crime,lower_change
E01000707,Bromley 041A,2,1593,Bromley,3.0,1.2554927809165097,1.8832391713747645,-0.3333333333333333,0.3333333333333333,lower_crime,lower_change
E01000708,Bromley 041B,6,1700,Bromley,7.0,3.5294117647058822,4.117647058823529,-0.1428571428571428,0.1428571428571428,lower_crime,lower_change
E01000709,Bromley 006A,6,1387,Bromley,5.0,4.325883201153569,3.604902667627974,0.2,0.2,lower_crime,lower_change
E01000710,Bromley 006B,4,2157,Bromley,12.0,1.8544274455261938,5.563282336578581,-0.6666666666666666,0.6666666666666666,lower_crime,lower_change
E01000711,Bromley 006C,15,2055,Bromley,20.0,7.299270072992701,9.732360097323602,-0.25000000000000006,0.25000000000000006,lower_crime,lower_change
E01000712,Bromley 012A,16,1824,Bromley,14.0,8.771929824561404,7.675438596491228,0.142857142857143,0.142857142857143,lower_crime,lower_change
E01000713,Bromley 012B,8,1849,Bromley,9.0,4.3266630611141155,4.86749594375338,-0.11111111111111117,0.11111111111111117,lower_crime,lower_change
E01000714,Bromley 006D,61,2392,Bromley,86.0,25.501672240802677,35.953177257525084,-0.2906976744186046,0.2906976744186046,top_250,lower_change
E01000715,Bromley 012C,7,1799,Bromley,3.0,3.8910505836575875,1.6675931072818233,1.3333333333333333,1.3333333333333333,lower_crime,top_50
E01000716,Bromley 011C,8,1666,Bromley,6.0,4.801920768307323,3.6014405762304924,0.33333333333333315,0.33333333333333315,lower_crime,lower_change
E01000717,Bromley 011D,8,1746,Bromley,7.0,4.581901489117984,4.009163802978236,0.1428571428571428,0.1428571428571428,lower_crime,lower_change
E01000718,Bromley 006E,6,2272,Bromley,17.0,2.640845070422535,7.482394366197183,-0.6470588235294118,0.6470588235294118,lower_crime,lower_change
E01000719,Bromley 019A,33,2088,Bromley,33.0,15.804597701149426,15.804597701149426,0.0,0.0,lower_crime,lower_change
E01000720,Bromley 019B,32,1883,Bromley,22.0,16.99415825809878,11.683483802442911,0.4545454545454544,0.4545454545454544,lower_crime,lower_change
E01000721,Bromley 019C,27,1575,Bromley,15.0,17.142857142857142,9.523809523809524,0.7999999999999999,0.7999999999999999,lower_crime,top_250
E01000722,Bromley 023A,25,1823,Bromley,10.0,13.713658804168952,5.485463521667581,1.4999999999999998,1.4999999999999998,lower_crime,top_50
E01000723,Bromley 029A,3,1204,Bromley,3.0,2.4916943521594686,2.4916943521594686,0.0,0.0,lower_crime,lower_change
E01000724,Bromley 019D,21,1967,Bromley,22.0,10.676156583629894,11.184544992374175,-0.0454545454545455,0.0454545454545455,lower_crime,lower_change
E01000725,Bromley 023B,16,1790,Bromley,14.0,8.938547486033519,7.82122905027933,0.14285714285714277,0.14285714285714277,lower_crime,lower_change
E01000726,Bromley 029B,8,1291,Bromley,7.0,6.196746707978312,5.4221533694810224,0.1428571428571429,0.1428571428571429,lower_crime,lower_change
E01000727,Bromley 028A,18,1683,Bromley,22.0,10.695187165775401,13.071895424836601,-0.1818181818181818,0.1818181818181818,lower_crime,lower_change
E01000728,Bromley 019E,24,1609,Bromley,15.0,14.916096954630206,9.322560596643878,0.6,0.6,lower_crime,top_250
E01000729,Bromley 014A,30,2099,Bromley,31.0,14.292520247737018,14.768937589328251,-0.03225806451612898,0.03225806451612898,lower_crime,lower_change
E01000730,Bromley 014B,39,1847,Bromley,34.0,21.115322144017327,18.408229561451,0.14705882352941185,0.14705882352941185,lower_crime,lower_change
E01000731,Bromley 023C,4,1468,Bromley,13.0,2.7247956403269753,8.85558583106267,-0.6923076923076923,0.6923076923076923,lower_crime,lower_change
E01000732,Bromley 023D,6,1471,Bromley,4.0,4.078857919782461,2.719238613188307,0.5000000000000001,0.5000000000000001,lower_crime,top_250
E01000733,Bromley 023E,13,1631,Bromley,15.0,7.970570202329859,9.196811771919068,-0.13333333333333328,0.13333333333333328,lower_crime,lower_change
E01000734,Bromley 028B,4,1407,Bromley,1.0,2.8429282160625444,0.7107320540156361,3.0,3.0,lower_crime,top_50
E01000735,Bromley 014C,16,1539,Bromley,27.0,10.396361273554255,17.54385964912281,-0.4074074074074075,0.4074074074074075,lower_crime,lower_change
E01000736,Bromley 010C,6,1704,Bromley,15.0,3.5211267605633805,8.80281690140845,-0.6,0.6,lower_crime,lower_change
E01000737,Bromley 010D,19,1341,Bromley,20.0,14.168530947054437,14.914243102162565,-0.05,0.05,lower_crime,lower_change
E01000738,Bromley 014D,22,1649,Bromley,18.0,13.341419041843542,10.91570648878108,0.22222222222222224,0.22222222222222224,lower_crime,lower_change
E01000739,Bromley 014E,22,1699,Bromley,32.0,12.948793407886992,18.83460859329017,-0.3125,0.3125,lower_crime,lower_change
E01000740,Bromley 005A,58,2246,Bromley,33.0,25.823686553873554,14.692787177203918,0.7575757575757576,0.7575757575757576,lower_crime,top_250
E01000741,Bromley 005B,19,1917,Bromley,14.0,9.9113197704747,7.303077725612937,0.3571428571428571,0.3571428571428571,lower_crime,lower_change
E01000742,Bromley 005C,15,2342,Bromley,16.0,6.4047822374039285,6.831767719897523,-0.06249999999999991,0.06249999999999991,lower_crime,lower_change
E01000743,Bromley 009A,28,1961,Bromley,33.0,14.278429372768995,16.8281489036206,-0.1515151515151515,0.1515151515151515,lower_crime,lower_change
E01000744,Bromley 009B,24,1633,Bromley,34.0,14.696876913655847,20.82057562767912,-0.2941176470588236,0.2941176470588236,lower_crime,lower_change
E01000745,Bromley 005D,11,2057,Bromley,14.0,5.347593582887701,6.8060281964025275,-0.21428571428571422,0.21428571428571422,lower_crime,lower_change
E01000746,Bromley 005E,14,2125,Bromley,13.0,6.588235294117647,6.117647058823529,0.07692307692307694,0.07692307692307694,lower_crime,lower_change
E01000747,Bromley 042B,11,2069,Bromley,12.0,5.316578057032383,5.799903334944418,-0.08333333333333329,0.08333333333333329,lower_crime,lower_change
E01000748,Bromley 042C,7,1559,Bromley,7.0,4.490057729313663,4.490057729313663,0.0,0.0,lower_crime,lower_change
E01000749,Bromley 036A,8,1735,Bromley,3.0,4.610951008645533,1.7291066282420748,1.6666666666666667,1.6666666666666667,lower_crime,top_50
E01000750,Bromley 036B,15,1462,Bromley,9.0,10.259917920656635,6.155950752393981,0.6666666666666667,0.6666666666666667,lower_crime,top_250
E01000751,Bromley 036C,30,2084,Bromley,18.0,14.395393474088293,8.637236084452976,0.6666666666666666,0.6666666666666666,lower_crime,top_250
E01000752,Bromley 036D,6,1722,Bromley,6.0,3.484320557491289,3.484320557491289,0.0,0.0,lower_crime,lower_change
E01000753,Bromley 031A,7,1927,Bromley,4.0,3.6325895173845355,2.075765438505449,0.75,0.75,lower_crime,top_250
E01000754,Bromley 031B,6,1718,Bromley,8.0,3.492433061699651,4.656577415599535,-0.25000000000000006,0.25000000000000006,lower_crime,lower_change
E01000755,Bromley 031C,5,1566,Bromley,2.0,3.1928480204342273,1.277139208173691,1.5,1.5,lower_crime,top_50
E01000756,Bromley 033D,33,1629,Bromley,28.0,20.257826887661142,17.188459177409452,0.1785714285714287,0.1785714285714287,lower_crime,lower_change
E01000757,Bromley 031D,2,1524,Bromley,0.0,1.3123359580052494,0.0,inf,inf,lower_crime,top_50
E01000758,Bromley 031E,1,1474,Bromley,1.0,0.6784260515603799,0.6784260515603799,0.0,0.0,lower_crime,lower_change
E01000759,Bromley 034A,3,1594,Bromley,4.0,1.8820577164366374,2.5094102885821834,-0.25000000000000006,0.25000000000000006,lower_crime,lower_change
E01000760,Bromley 034B,7,1523,Bromley,8.0,4.596191726854892,5.252790544977019,-0.12499999999999996,0.12499999999999996,lower_crime,lower_change
E01000761,Bromley 034C,2,1586,Bromley,4.0,1.2610340479192939,2.5220680958385877,-0.5,0.5,lower_crime,lower_change
E01000762,Bromley 018D,6,1672,Bromley,11.0,3.588516746411483,6.578947368421052,-0.45454545454545453,0.45454545454545453,lower_crime,lower_change
E01000763,Bromley 027A,7,1430,Bromley,3.0,4.895104895104895,2.097902097902098,1.3333333333333333,1.3333333333333333,lower_crime,top_50
E01000764,Bromley 027B,6,1749,Bromley,6.0,3.4305317324185247,3.4305317324185247,0.0,0.0,lower_crime,lower_change
E01000765,Bromley 034D,41,1829,Bromley,27.0,22.41662110442865,14.762165117550573,0.5185185185185186,0.5185185185185186,lower_crime,top_250
E01000766,Bromley 027C,5,1762,Bromley,3.0,2.837684449489217,1.7026106696935301,0.6666666666666666,0.6666666666666666,lower_crime,top_250
E01000767,Bromley 027D,4,1577,Bromley,3.0,2.5364616360177554,1.9023462270133165,0.3333333333333334,0.3333333333333334,lower_crime,lower_change
E01000768,Bromley 034E,9,1496,Bromley,9.0,6.016042780748663,6.016042780748663,0.0,0.0,lower_crime,lower_change
E01000769,Bromley 024A,98,1451,Bromley,87.0,67.53962784286699,59.958649207443145,0.12643678160919541,0.12643678160919541,top_50,lower_change
E01000770,Bromley 012D,7,1480,Bromley,14.0,4.72972972972973,9.45945945945946,-0.5,0.5,lower_crime,lower_change
E01000771,Bromley 041C,7,1814,Bromley,23.0,3.8588754134509373,12.679162072767365,-0.6956521739130435,0.6956521739130435,lower_crime,lower_change
E01000772,Bromley 012E,2,1599,Bromley,4.0,1.2507817385866167,2.5015634771732334,-0.5,0.5,lower_crime,lower_change
E01000773,Bromley 024B,0,1631,Bromley,2.0,0.0,1.226241569589209,-1.0,1.0,lower_crime,lower_change
E01000774,Bromley 041D,14,1473,Bromley,12.0,9.504412763068567,8.146639511201629,0.16666666666666663,0.16666666666666663,lower_crime,lower_change
E01000775,Bromley 024C,19,2348,Bromley,22.0,8.09199318568995,9.369676320272573,-0.13636363636363638,0.13636363636363638,lower_crime,lower_change
E01000777,Bromley 024D,5,1640,Bromley,3.0,3.048780487804878,1.829268292682927,0.6666666666666666,0.6666666666666666,lower_crime,top_250
E01000778,Bromley 024E,7,1633,Bromley,6.0,4.286589099816289,3.674219228413962,0.16666666666666666,0.16666666666666666,lower_crime,lower_change
E01000779,Bromley 001A,10,1278,Bromley,13.0,7.82472613458529,10.172143974960877,-0.23076923076923078,0.23076923076923078,lower_crime,lower_change
E01000780,Bromley 001B,10,1589,Bromley,13.0,6.293266205160478,8.181246066708622,-0.23076923076923087,0.23076923076923087,lower_crime,lower_change
E01000781,Bromley 001C,11,1550,Bromley,14.0,7.096774193548387,9.03225806451613,-0.21428571428571436,0.21428571428571436,lower_crime,lower_change
E01000782,Bromley 001D,16,1619,Bromley,23.0,9.882643607164917,14.206300185299568,-0.3043478260869565,0.3043478260869565,lower_crime,lower_change
E01000783,Bromley 001E,27,1769,Bromley,25.0,15.262860373092142,14.132278123233466,0.07999999999999995,0.07999999999999995,lower_crime,lower_change
E01000784,Bromley 002E,8,1616,Bromley,7.0,4.9504950495049505,4.3316831683168315,0.14285714285714288,0.14285714285714288,lower_crime,lower_change
E01000785,Bromley 001F,21,1591,Bromley,22.0,13.199245757385292,13.827781269641735,-0.045454545454545484,0.045454545454545484,lower_crime,lower_change
E01000786,Bromley 032A,6,1453,Bromley,8.0,4.129387474191328,5.505849965588438,-0.25000000000000006,0.25000000000000006,lower_crime,lower_change
E01000787,Bromley 029C,9,1456,Bromley,6.0,6.181318681318682,4.1208791208791204,0.5000000000000002,0.5000000000000002,lower_crime,top_250
E01000788,Bromley 029D,7,1547,Bromley,12.0,4.524886877828054,7.756948933419522,-0.4166666666666667,0.4166666666666667,lower_crime,lower_change
E01000789,Bromley 032B,26,2040,Bromley,20.0,12.745098039215685,9.803921568627452,0.2999999999999998,0.2999999999999998,lower_crime,lower_change
E01000790,Bromley 028C,56,2401,Bromley,46.0,23.323615160349853,19.15868388171595,0.217391304347826,0.217391304347826,lower_crime,lower_change
E01000791,Bromley 029E,3,1432,Bromley,2.0,2.094972067039106,1.3966480446927374,0.5,0.5,lower_crime,top_250
E01000792,Bromley 032C,20,1494,Bromley,9.0,13.386880856760374,6.024096385542169,1.222222222222222,1.222222222222222,lower_crime,top_50
E01000793,Bromley 032D,1,1473,Bromley,2.0,0.6788866259334692,1.3577732518669383,-0.5,0.5,lower_crime,lower_change
E01000794,Bromley 035E,4,1578,Bromley,4.0,2.534854245880862,2.534854245880862,0.0,0.0,lower_crime,lower_change
E01000795,Bromley 032E,10,1403,Bromley,2.0,7.127583749109052,1.4255167498218104,4.0,4.0,lower_crime,top_50
E01000796,Bromley 009C,22,1681,Bromley,11.0,13.087447947650208,6.543723973825104,1.0,1.0,lower_crime,top_50
E01000797,Bromley 013E,10,1737,Bromley,14.0,5.757052389176741,8.059873344847437,-0.28571428571428564,0.28571428571428564,lower_crime,lower_change
E01000798,Bromley 009D,32,1548,Bromley,31.0,20.671834625322997,20.025839793281655,0.03225806451612897,0.03225806451612897,lower_crime,lower_change
E01000799,Bromley 004A,53,1862,Bromley,62.0,28.464017185821696,33.297529538131045,-0.14516129032258074,0.14516129032258074,top_250,lower_change
E01000800,Bromley 009E,25,1848,Bromley,20.0,13.528138528138529,10.822510822510823,0.24999999999999997,0.24999999999999997,lower_crime,lower_change
E01000801,Bromley 015E,23,1630,Bromley,9.0,14.110429447852761,5.521472392638037,1.5555555555555556,1.5555555555555556,lower_crime,top_50
E01000802,Bromley 004B,9,1792,Bromley,11.0,5.022321428571429,6.138392857142857,-0.18181818181818174,0.18181818181818174,lower_crime,lower_change
E01000803,Bromley 004C,11,1707,Bromley,10.0,6.444053895723491,5.8582308142940835,0.09999999999999988,0.09999999999999988,lower_crime,lower_change
